# somedoc
I-abstract	.
I-abstract	e
I-abstract	.
I-abstract	the
I-abstract	zero
I-abstract	age
I-abstract	main
I-abstract	sequence
I-abstract	(
I-abstract	ZAMS
I-abstract	)
I-abstract	for
I-abstract	a
I-abstract	1
I-abstract	M
I-abstract	fi
I-abstract	star
I-abstract	.
I-abstract	We
I-abstract	consider
I-abstract	five
I-abstract	SFR
I-abstract	of
I-abstract	varying
I-abstract	age
I-abstract	(
I-abstract	ae
I-abstract	Ophiuchi
I-abstract	,
I-abstract	the
I-abstract	Orion
I-abstract	Nebula
I-abstract	Cluster
I-abstract	,
I-abstract	NGC
I-abstract	2264
I-abstract	,
I-abstract	Chamaeleon
I-abstract	I
I-abstract	,
I-abstract	and
I-abstract	j
I-abstract	Chamaeleontis
I-abstract	)
I-abstract	and
I-abstract	two
I-abstract	young
I-abstract	clusters
I-abstract	(
I-abstract	the
I-abstract	Pleiades
I-abstract	and
I-abstract	NGC
I-abstract	2516
I-abstract	)
I-abstract	.
I-abstract	Optical
I-abstract	and
I-abstract	X
I-abstract	-
I-abstract	ray
I-abstract	data
I-abstract	for
I-abstract	these
I-abstract	regions
I-abstract	are
I-abstract	retrieved
I-abstract	both
I-abstract	from
I-abstract	archival
I-abstract	observations
I-abstract	and
I-abstract	recent
I-abstract	literature
I-abstract	,
I-abstract	and
I-abstract	reanalyzed
I-abstract	here
I-abstract	in
I-abstract	a
I-abstract	consistent
I-abstract	manner
I-abstract	so
I-abstract	to
I-abstract	minimize
I-abstract	systematic
I-abstract	differences
I-abstract	in
I-abstract	the
I-abstract	results
I-abstract	.
I-abstract	We
I-abstract	study
I-abstract	trends
I-abstract	of
I-abstract	L
I-abstract	X
I-abstract	and
I-abstract	L
I-abstract	X
I-abstract	=L
I-abstract	bol
I-abstract	as
I-abstract	a
I-abstract	function
I-abstract	of
I-abstract	stellar
I-abstract	mass
I-abstract	and
I-abstract	association
I-abstract	age
I-abstract	.
I-abstract	For
I-abstract	low
I-abstract	mass
I-abstract	stars
I-abstract	(
I-abstract	M. 
I-abstract	1
I-abstract	M
I-abstract	fi
I-abstract	)
I-abstract	we
I-abstract	observe
I-abstract	an
I-abstract	increase
I-abstract	in
I-abstract	L
I-abstract	X
I-abstract	=L
I-abstract	bol
I-abstract	in
I-abstract	the
I-abstract	first
I-abstract	3-4
I-abstract	Myr
I-abstract	and
I-abstract	a
I-abstract	subsequent
I-abstract	leveling
I-abstract	off
I-abstract	at
I-abstract	the
I-abstract	saturation
I-abstract	level
I-abstract	(
I-abstract	L
I-abstract	X
I-abstract	=L
I-abstract	bol
I-abstract	|3).
I-abstract	Slowly
I-abstract	evolving
I-abstract	very
I-abstract	low
I-abstract	mass
I-abstract	stars
I-abstract	then
I-abstract	retain
I-abstract	saturated
I-abstract	levels
I-abstract	down
I-abstract	to
I-abstract	the
I-abstract	oldest
I-abstract	ages
I-abstract	here
I-abstract	considered
I-abstract	,
I-abstract	while
I-abstract	for
I-abstract	higher
I-abstract	mass
I-abstract	stars
I-abstract	activity
I-abstract	begins
I-abstract	to
I-abstract	decline
I-abstract	at
I-abstract	some
I-abstract	age
I-abstract	after
I-abstract	10
I-abstract	7
I-abstract	years
I-abstract	.
I-abstract	We
I-abstract	find
I-abstract	our
I-abstract	data
I-abstract	consistent
I-abstract	with
I-abstract	the
I-abstract	following
I-abstract	tentative
I-abstract	picture
I-abstract	:
I-abstract	low
I-abstract	mass
I-abstract	PMS
I-abstract	stars
I-abstract	with
I-abstract	no
I-abstract	circumstellar
I-abstract	accretion
I-abstract	disk
I-abstract	have
I-abstract	saturated
I-abstract	activity
I-abstract	,
I-abstract	consistently
I-abstract	with
I-abstract	the
I-abstract	activity
I-abstract	-
I-abstract	Rossby
I-abstract	number
I-abstract	relation
I-abstract	derived
I-abstract	for
I-abstract	MS
I-abstract	stars
I-abstract	.
I-abstract	Accretion
I-abstract	and
I-abstract	/
I-abstract	or
I-abstract	the
I-abstract	presence
I-abstract	of
I-abstract	disks
I-abstract	somehow
I-abstract	lowers
I-abstract	the
I-abstract	observed
I-abstract	activity
I-abstract	levels
I-abstract	;
I-abstract	disk
I-abstract	dissipation
I-abstract	and
I-abstract	/
I-abstract	or
I-abstract	the
I-abstract	decrease
I-abstract	of
I-abstract	mass
I-abstract	accretion
I-abstract	rate
I-abstract	in
I-abstract	the
I-abstract	first
I-abstract	few
I-abstract	Myrs
I-abstract	of
I-abstract	PMS
I-abstract	evolution
I-abstract	is
I-abstract	therefore
I-abstract	responsible
I-abstract	for
I-abstract	the
I-abstract	observed
I-abstract	increase
I-abstract	of
I-abstract	L
I-abstract	X
I-abstract	=L
I-abstract	bol
I-abstract	with
I-abstract	time
I-abstract	.
I-keyword	Key
I-keyword	words
I-keyword	.
I-keyword	Stars
I-keyword	:
I-keyword	activity
I-keyword	-
I-keyword	Stars
I-keyword	:
I-keyword	pre
I-keyword	-
I-keyword	main
I-keyword	sequence
I-keyword	-
I-keyword	open
I-keyword	clusters
I-keyword	and
I-keyword	associations
I-keyword	:
I-keyword	individual
I-keyword	:
I-keyword	ae
I-keyword	Ophiuchi
I-keyword	,
I-keyword	Orion
I-keyword	Nebula
I-keyword	Cluster
I-keyword	,
I-keyword	Chamaeleon
I-keyword	I
I-keyword	,
I-keyword	j
I-keyword	Chamaeleontis

# somedoc
I-title	DPF
I-title	:
I-title	Fast
I-title	,
I-title	Flexible
I-title	Message
I-title	Demultiplexing
I-title	using
I-title	Dynamic
I-title	Code
I-title	Generation
B-author	Dawson
I-author	R. 
I-author	Engler
I-author	,
B-author	M. 
I-author	Frans
I-author	Kaashoek
I-affiliation	M.I.T. 
I-affiliation	Laboratory
I-affiliation	for
I-affiliation	Computer
I-affiliation	Science
I-address	Cambridge
I-address	,
I-address	MA
I-address	02139
I-address	,
I-address	U.S.A.
I-email	fengler,kaashoekg@lcs.mit.edu
I-abstract	Abstract
I-abstract	Fast
I-abstract	and
I-abstract	flexible
I-abstract	message
I-abstract	demultiplexing
I-abstract	are
I-abstract	well
I-abstract	-
I-abstract	established
I-abstract	goals
I-abstract	in
I-abstract	the
I-abstract	networking
I-abstract	community
I-abstract	[
I-abstract	1
I-abstract	,
I-abstract	18
I-abstract	,
I-abstract	22
I-abstract	]
I-abstract	.
I-abstract	Currently
I-abstract	,
I-abstract	however
I-abstract	,
I-abstract	network
I-abstract	architects
I-abstract	have
I-abstract	had
I-abstract	to
I-abstract	sacrifice
I-abstract	one
I-abstract	for
I-abstract	the
I-abstract	other
I-abstract	.
I-abstract	We
I-abstract	present
I-abstract	a
I-abstract	new
I-abstract	packet
I-abstract	-
I-abstract	filter
I-abstract	system
I-abstract	,
I-abstract	DPF
I-abstract	(
I-abstract	Dynamic
I-abstract	Packet
I-abstract	Filters
I-abstract	)
I-abstract	,
I-abstract	that
I-abstract	provides
I-abstract	both
I-abstract	the
I-abstract	traditional
I-abstract	flexibility
I-abstract	of
I-abstract	packet
I-abstract	filters
I-abstract	[
I-abstract	18
I-abstract	]
I-abstract	and
I-abstract	the
I-abstract	speed
I-abstract	of
I-abstract	hand
I-abstract	-
I-abstract	crafted
I-abstract	demultiplexing
I-abstract	routines
I-abstract	[
I-abstract	3
I-abstract	]
I-abstract	.
I-abstract	DPF
I-abstract	filters
I-abstract	run
I-abstract	10
I-abstract	-50
I-abstract	times
I-abstract	faster
I-abstract	than
I-abstract	the
I-abstract	fastest
I-abstract	packet
I-abstract	filters
I-abstract	reported
I-abstract	in
I-abstract	the
I-abstract	literature
I-abstract	[
I-abstract	1
I-abstract	,
I-abstract	17
I-abstract	,
I-abstract	18
I-abstract	,
I-abstract	27
I-abstract	]
I-abstract	.
I-abstract	DPF's
I-abstract	performance
I-abstract	is
I-abstract	either
I-abstract	equivalent
I-abstract	to
I-abstract	or
I-abstract	,
I-abstract	when
I-abstract	it
I-abstract	can
I-abstract	exploit
I-abstract	runtime
I-abstract	information
I-abstract	,
I-abstract	superior
I-abstract	to
I-abstract	hand
I-abstract	-
I-abstract	coded
I-abstract	demultiplexors
I-abstract	.
I-abstract	DPF
I-abstract	achieves
I-abstract	high
I-abstract	performance
I-abstract	by
I-abstract	using
I-abstract	a
I-abstract	carefully
I-abstract	-
I-abstract	designed
I-abstract	declarative
I-abstract	packet
I-abstract	-
I-abstract	filter
I-abstract	language
I-abstract	that
I-abstract	is
I-abstract	aggressively
I-abstract	optimized
I-abstract	using
I-abstract	dynamic
I-abstract	code
I-abstract	generation
I-abstract	.
I-abstract	The
I-abstract	contributions
I-abstract	of
I-abstract	this
I-abstract	work
I-abstract	are
I-abstract	:
I-abstract	(1)
I-abstract	a
I-abstract	detailed
I-abstract	description
I-abstract	of
I-abstract	the
I-abstract	DPF
I-abstract	design
I-abstract	,
I-abstract	(2)
I-abstract	discussion
I-abstract	of
I-abstract	the
I-abstract	use
I-abstract	of
I-abstract	dynamic
I-abstract	code
I-abstract	generation
I-abstract	and
I-abstract	quantitative
I-abstract	results
I-abstract	on
I-abstract	its
I-abstract	performance
I-abstract	impact
I-abstract	,
I-abstract	(3)
I-abstract	quantitative
I-abstract	results
I-abstract	on
I-abstract	how
I-abstract	DPF
I-abstract	is
I-abstract	used
I-abstract	in
I-abstract	the
I-abstract	Aegis
I-abstract	kernel
I-abstract	to
I-abstract	export
I-abstract	network
I-abstract	devices
I-abstract	safely
I-abstract	and
I-abstract	securely
I-abstract	to
I-abstract	user
I-abstract	space
I-abstract	so
I-abstract	that
I-abstract	UDP
I-abstract	and
I-abstract	TCP
I-abstract	can
I-abstract	be
I-abstract	implemented
I-abstract	efficiently
I-abstract	as
I-abstract	user
I-abstract	-
I-abstract	level
I-abstract	libraries
I-abstract	,
I-abstract	and
I-abstract	(4)
I-abstract	the
I-abstract	unrestricted
I-abstract	release
I-abstract	of
I-abstract	DPF
I-abstract	into
I-abstract	the
I-abstract	public
I-abstract	domain
I-abstract	.

# somedoc
I-title	Minimum
I-title	Duration
I-title	Outage
I-title	for
I-title	CDMA
I-title	Cellular
I-title	Systems
I-title	:
I-title	A
I-title	Level
I-title	Crossing
I-title	Analysis
I-title	fl
B-author	Narayan
I-author	B.
I-author	Mandayam
I-author	,
B-author	Pi
I-author	-
I-author	Chun
I-author	Chen
B-author	Jack
I-author	M.
I-author	Holtzman
I-affiliation	Wireless
I-affiliation	Information
I-affiliation	Network
I-affiliation	Laboratory
I-affiliation	(
I-affiliation	WINLAB
I-affiliation	)
I-affiliation	Rutgers
I-affiliation	University
I-affiliation	,
I-address	P.O. 
I-address	Box
I-address	909
I-address	Piscataway
I-address	,
I-address	NJ
I-address	08855-0909
I-abstract	Abstract
I-abstract	Traditionally
I-abstract	,
I-abstract	outage
I-abstract	for
I-abstract	CDMA
I-abstract	cellular
I-abstract	systems
I-abstract	has
I-abstract	been
I-abstract	defined
I-abstract	as
I-abstract	the
I-abstract	signal
I-abstract	level
I-abstract	(
I-abstract	or
I-abstract	,
I-abstract	more
I-abstract	precisely
I-abstract	,
I-abstract	the
I-abstract	signal
I-abstract	-
I-abstract	to
I-abstract	-
I-abstract	interference
I-abstract	ratio
I-abstract	(
I-abstract	SIR
I-abstract	)
I-abstract	)
I-abstract	falling
I-abstract	below
I-abstract	a
I-abstract	required
I-abstract	threshold
I-abstract	.
I-abstract	In
I-abstract	real
I-abstract	cellular
I-abstract	environments
I-abstract	,
I-abstract	it
I-abstract	is
I-abstract	not
I-abstract	the
I-abstract	instantaneous
I-abstract	drop
I-abstract	of
I-abstract	the
I-abstract	signal
I-abstract	strength
I-abstract	below
I-abstract	the
I-abstract	threshold
I-abstract	that
I-abstract	determines
I-abstract	outage
I-abstract	.
I-abstract	It
I-abstract	is
I-abstract	,
I-abstract	in
I-abstract	fact
I-abstract	,
I-abstract	the
I-abstract	duration
I-abstract	of
I-abstract	time
I-abstract	below
I-abstract	a
I-abstract	threshold
I-abstract	that
I-abstract	determines
I-abstract	outage
I-abstract	for
I-abstract	cellular
I-abstract	systems
I-abstract	.
I-abstract	Moreover
I-abstract	,
I-abstract	the
I-abstract	static
I-abstract	analysis
I-abstract	of
I-abstract	outage
I-abstract	precludes
I-abstract	the
I-abstract	time
I-abstract	correlation
I-abstract	in
I-abstract	the
I-abstract	signals
I-abstract	which
I-abstract	is
I-abstract	important
I-abstract	in
I-abstract	real
I-abstract	systems
I-abstract	owing
I-abstract	to
I-abstract	mobility
I-abstract	,
I-abstract	fading
I-abstract	and
I-abstract	power
I-abstract	control
I-abstract	.
I-abstract	In
I-abstract	this
I-abstract	paper
I-abstract	,
I-abstract	we
I-abstract	analyze
I-abstract	\minimum
I-abstract	duration
I-abstract	"
I-abstract	outages
I-abstract	for
I-abstract	such
I-abstract	systems
I-abstract	,
I-abstract	where
I-abstract	outage
I-abstract	is
I-abstract	defined
I-abstract	as
I-abstract	an
I-abstract	excursion
I-abstract	of
I-abstract	the
I-abstract	SIR
I-abstract	below
I-abstract	a
I-abstract	level
I-abstract	for
I-abstract	a
I-abstract	certain
I-abstract	minimum
I-abstract	duration
I-abstract	.
I-abstract	We
I-abstract	formulate
I-abstract	the
I-abstract	outage
I-abstract	condition
I-abstract	as
I-abstract	a
I-abstract	level
I-abstract	crossing
I-abstract	problem
I-abstract	and
I-abstract	extend
I-abstract	asymptotic
I-abstract	results
I-abstract	from
I-abstract	the
I-abstract	theory
I-abstract	of
I-abstract	level
I-abstract	crossings
I-abstract	to
I-abstract	derive
I-abstract	analytical
I-abstract	results
I-abstract	for
I-abstract	the
I-abstract	probability
I-abstract	of
I-abstract	outage
I-abstract	.
I-abstract	This
I-abstract	method
I-abstract	enables
I-abstract	us
I-abstract	to
I-abstract	include
I-abstract	the
I-abstract	time
I-abstract	correlation
I-abstract	of
I-abstract	signals
I-abstract	in
I-abstract	the
I-abstract	analysis
I-abstract	as
I-abstract	well
I-abstract	.
I-abstract	The
I-abstract	validity
I-abstract	of
I-abstract	the
I-abstract	asymptotic
I-abstract	results
I-abstract	is
I-abstract	verified
I-abstract	using
I-abstract	some
I-abstract	exact
I-abstract	results
I-abstract	as
I-abstract	well
I-abstract	as
I-abstract	simulations
I-abstract	.
I-abstract	These
I-abstract	\minimum
I-abstract	duration
I-abstract	"
I-abstract	outages
I-abstract	have
I-abstract	implications
I-abstract	in
I-abstract	redefining
I-abstract	user
I-abstract	capacity
I-abstract	and
I-abstract	handoff
I-abstract	performance
I-abstract	.

# somedoc
I-title	Building
I-title	a
I-title	Large
I-title	Knowledge
I-title	Base
I-title	from
I-title	a
I-title	Structured
I-title	Source
I-title	:
I-title	The
I-title	CIA
I-title	World
I-title	Fact
I-title	Book
I-title	Gleb
I-title	Frank
B-author	Adam
I-author	Farquhar
B-author	Richard
I-author	Fikes
I-email	-frank,farquhar,fikes}@ksl.stanford.edu
I-affiliation	Knowledge
I-affiliation	Systems
I-affiliation	Laboratory
I-affiliation	Computer
I-affiliation	Science
I-affiliation	Department
I-affiliation	Stanford
I-affiliation	University
I-abstract	Abstract
I-abstract	The
I-abstract	on
I-abstract	-
I-abstract	line
I-abstract	world
I-abstract	is
I-abstract	populated
I-abstract	by
I-abstract	an
I-abstract	increasing
I-abstract	number
I-abstract	of
I-abstract	knowledge
I-abstract	-
I-abstract	rich
I-abstract	resources
I-abstract	.
I-abstract	Furthermore
I-abstract	,
I-abstract	there
I-abstract	is
I-abstract	a
I-abstract	growing
I-abstract	trend
I-abstract	among
I-abstract	authors
I-abstract	to
I-abstract	provide
I-abstract	semantic
I-abstract	markup
I-abstract	of
I-abstract	these
I-abstract	resources
I-abstract	.
I-abstract	This
I-abstract	presents
I-abstract	a
I-abstract	tantaliz
I-abstract	-
I-abstract	ing
I-abstract	prospect
I-abstract	.
I-abstract	Perhaps
I-abstract	we
I-abstract	can
I-abstract	leverage
I-abstract	the
I-abstract	person
I-abstract	-
I-abstract	years
I-abstract	of
I-abstract	effort
I-abstract	invested
I-abstract	in
I-abstract	building
I-abstract	these
I-abstract	knowledge
I-abstract	-
I-abstract	rich
I-abstract	resources
I-abstract	to
I-abstract	create
I-abstract	large
I-abstract	-
I-abstract	scale
I-abstract	knowledge
I-abstract	bases
I-abstract	.
I-abstract	The
I-abstract	World
I-abstract	Fact
I-abstract	Book
I-abstract	knowledge
I-abstract	base
I-abstract	has
I-abstract	been
I-abstract	an
I-abstract	experiment
I-abstract	in
I-abstract	the
I-abstract	construction
I-abstract	of
I-abstract	a
I-abstract	large
I-abstract	-
I-abstract	scale
I-abstract	knowl
I-abstract	-
I-abstract	edge
I-abstract	base
I-abstract	from
I-abstract	a
I-abstract	source
I-abstract	authored
I-abstract	using
I-abstract	semantic
I-abstract	markup
I-abstract	.
I-abstract	The
I-abstract	content
I-abstract	of
I-abstract	the
I-abstract	knowledge
I-abstract	base
I-abstract	is
I-abstract	,
I-abstract	in
I-abstract	large
I-abstract	part
I-abstract	,
I-abstract	derived
I-abstract	from
I-abstract	the
I-abstract	CIA
I-abstract	World
I-abstract	Fact
I-abstract	Book
I-abstract	,
I-abstract	and
I-abstract	covers
I-abstract	a
I-abstract	broad
I-abstract	range
I-abstract	of
I-abstract	information
I-abstract	about
I-abstract	the
I-abstract	world's
I-abstract	nations
I-abstract	.
I-abstract	The
I-abstract	World
I-abstract	Fact
I-abstract	Book
I-abstract	is
I-abstract	a
I-abstract	highly
I-abstract	structured
I-abstract	document
I-abstract	with
I-abstract	a
I-abstract	complex
I-abstract	underlying
I-abstract	ontology
I-abstract	.
I-abstract	The
I-abstract	structure
I-abstract	makes
I-abstract	it
I-abstract	possible
I-abstract	to
I-abstract	parse
I-abstract	the
I-abstract	document
I-abstract	in
I-abstract	order
I-abstract	to
I-abstract	carry
I-abstract	out
I-abstract	the
I-abstract	knowledge
I-abstract	extraction
I-abstract	.
I-abstract	However
I-abstract	,
I-abstract	irregularities
I-abstract	of
I-abstract	the
I-abstract	text
I-abstract	written
I-abstract	by
I-abstract	humans
I-abstract	and
I-abstract	the
I-abstract	complexity
I-abstract	of
I-abstract	the
I-abstract	domain
I-abstract	make
I-abstract	the
I-abstract	knowledge
I-abstract	extrac
I-abstract	-
I-abstract	tion
I-abstract	process
I-abstract	non
I-abstract	-
I-abstract	trivial
I-abstract	.
I-abstract	We
I-abstract	describe
I-abstract	the
I-abstract	process
I-abstract	we
I-abstract	used
I-abstract	to
I-abstract	construct
I-abstract	the
I-abstract	World
I-abstract	Fact
I-abstract	Book
I-abstract	knowledge
I-abstract	base
I-abstract	,
I-abstract	including
I-abstract	parsing
I-abstract	the
I-abstract	source
I-abstract	,
I-abstract	refining
I-abstract	the
I-abstract	implicit
I-abstract	knowledge
I-abstract	,
I-abstract	constructing
I-abstract	a
I-abstract	substantial
I-abstract	supporting
I-abstract	ontology
I-abstract	,
I-abstract	and
I-abstract	reusing
I-abstract	exist
I-abstract	-
I-abstract	ing
I-abstract	ontologies
I-abstract	.
I-abstract	We
I-abstract	also
I-abstract	discuss
I-abstract	some
I-abstract	of
I-abstract	the
I-abstract	key
I-abstract	representational
I-abstract	issues
I-abstract	addressed
I-abstract	and
I-abstract	show
I-abstract	how
I-abstract	the
I-abstract	re
I-abstract	-
I-abstract	sulting
I-abstract	axioms
I-abstract	can
I-abstract	be
I-abstract	used
I-abstract	to
I-abstract	answer
I-abstract	a
I-abstract	variety
I-abstract	of
I-abstract	queries
I-abstract	.
I-abstract	We
I-abstract	hope
I-abstract	that
I-abstract	the
I-abstract	broad
I-abstract	accessibility
I-abstract	of
I-abstract	the
I-abstract	resulting
I-abstract	knowledge
I-abstract	base
I-abstract	and
I-abstract	its
I-abstract	neutral
I-abstract	representational
I-abstract	format
I-abstract	will
I-abstract	enable
I-abstract	others
I-abstract	to
I-abstract	work
I-abstract	with
I-abstract	and
I-abstract	extend
I-abstract	the
I-abstract	content
I-abstract	,
I-abstract	as
I-abstract	well
I-abstract	as
I-abstract	explore
I-abstract	issues
I-abstract	of
I-abstract	structuring
I-abstract	and
I-abstract	infer
I-abstract	-
I-abstract	encing
I-abstract	in
I-abstract	large
I-abstract	-
I-abstract	scale
I-abstract	knowledge
I-abstract	bases
I-abstract	.

# somedoc
I-date	March
I-date	24
I-date	,
I-date	1997
I-title	Estimating
I-title	the
I-title	Union
I-title	Earnings
I-title	Effect
I-title	Using
I-title	a
I-title	Sample
I-title	of
I-title	Displaced
I-title	Workers
B-author	Steven
I-author	Raphael
I-affiliation	Department
I-affiliation	of
I-affiliation	Economics
I-affiliation	,
I-affiliation	0508
I-affiliation	University
I-affiliation	of
I-affiliation	California
I-affiliation	,
I-affiliation	San
I-affiliation	Diego
I-address	9500 
I-address	Gilman
I-address	Drive
I-address	La Jolla
I-address	,
I-address	CA
I-address	92093-0508
I-email	email
I-email	:
I-email	sraphael@weber.ucsd.edu
I-abstract	Abstract
I-abstract	This
I-abstract	paper
I-abstract	improves
I-abstract	on
I-abstract	past
I-abstract	longitudinal
I-abstract	estimates
I-abstract	of
I-abstract	the
I-abstract	union
I-abstract	earnings
I-abstract	effect
I-abstract	by
I-abstract	using
I-abstract	a
I-abstract	sample
I-abstract	of
I-abstract	workers
I-abstract	for
I-abstract	whom
I-abstract	the
I-abstract	error
I-abstract	in
I-abstract	measuring
I-abstract	changes
I-abstract	in
I-abstract	union
I-abstract	status
I-abstract	is
I-abstract	minimized
I-abstract	.
I-abstract	I
I-abstract	use
I-abstract	a
I-abstract	sample
I-abstract	of
I-abstract	workersdisplaced
I-abstract	byplant
I-abstract	closingsfromthe
I-abstract	1994
I-abstract	Current
I-abstract	Population
I-abstract	SurveyDisplaced
I-abstract	Workersfile
I-abstract	to
I-abstract	estimate
I-abstract	the
I-abstract	effects
I-abstract	of
I-abstract	union
I-abstract	membership
I-abstract	on
I-abstract	weekly
I-abstract	earnings
I-abstract	and
I-abstract	the
I-abstract	probability
I-abstract	of
I-abstract	membership
I-abstract	in
I-abstract	a
I-abstract	group
I-abstract	health
I-abstract	plan
I-abstract	.
I-abstract	Several
I-abstract	tests
I-abstract	for
I-abstract	selection
I-abstract	bias
I-abstract	in
I-abstract	cross
I-abstract	-
I-abstract	sectional
I-abstract	estimates
I-abstract	are
I-abstract	evaluated
I-abstract	.
I-abstract	In
I-abstract	contrast
I-abstract	to
I-abstract	past
I-abstract	research
I-abstract	,
I-abstract	I
I-abstract	find
I-abstract	very
I-abstract	little
I-abstract	evidence
I-abstract	of
I-abstract	selection
I-abstract	bias
I-abstract	.
I-abstract	In
I-abstract	pre
I-abstract	-
I-abstract	post
I-abstract	displacement
I-abstract	difference
I-abstract	equations
I-abstract	,
I-abstract	estimates
I-abstract	of
I-abstract	the
I-abstract	union
I-abstract	earnings
I-abstract	effect
I-abstract	range
I-abstract	from
I-abstract	15
I-abstract	to
I-abstract	21
I-abstract	percent
I-abstract	and
I-abstract	are
I-abstract	between
I-abstract	roughly
I-abstract	70
I-abstract	and
I-abstract	90
I-abstract	percent
I-abstract	of
I-abstract	the
I-abstract	cross
I-abstract	-
I-abstract	sectional
I-abstract	differentials
I-abstract	.
I-abstract	Moreover
I-abstract	,
I-abstract	the
I-abstract	hypothesis
I-abstract	of
I-abstract	equal
I-abstract	cross
I-abstract	-
I-abstract	section
I-abstract	and
I-abstract	longitudinal
I-abstract	point
I-abstract	estimates
I-abstract	cannot
I-abstract	be
I-abstract	rejected
I-abstract	in
I-abstract	any
I-abstract	of
I-abstract	the
I-abstract	specifications
I-abstract	tested
I-abstract	.
I-abstract	Similar
I-abstract	results
I-abstract	are
I-abstract	found
I-abstract	for
I-abstract	coverage
I-abstract	in
I-abstract	a
I-abstract	group
I-abstract	health
I-abstract	insurance
I-abstract	plan
I-abstract	.

# somedoc
I-title	Finite
I-title	-
I-title	State
I-title	Morphology
I-title	and
I-title	Formal
I-title	Verificationy
B-author	Manuel
I-author	Vilares
I-author	Ferro
I-author	,
B-author	Jorge
I-author	Gra
I-author	~na
I-author	Gil
I-affiliation	Computer
I-affiliation	Science
I-affiliation	Department
I-affiliation	,
I-affiliation	University
I-affiliation	of
I-affiliation	Corunna
I-affiliation	,
I-address	Campus
I-address	de Elvi
I-address	~na
I-address	s
I-address	/
I-address	n
I-address	,
I-address	15071
I-address	La Coru
I-address	~na,
I-address	Spain
I-email	fvilares,granag@dc.fi.udc.es
B-author	Pilar
I-author	Alvari
I-author	~no
I-author	Alvari
I-author	~no
I-affiliation	Spanish
I-affiliation	Philology
I-affiliation	Department
I-affiliation	,
I-affiliation	University
I-affiliation	of
I-affiliation	Santiago
I-affiliation	de Compostela
I-affiliation	,
I-address	Burgo
I-address	de
I-address	las
I-address	Naciones
I-address	s
I-address	/
I-address	n
I-address	,
I-address	15705
I-address	Santiago
I-address	de Compostela
I-address	,
I-address	Spain
I-email	fepili@usc.es
I-date	27 
I-date	December
I-date	1996
I-date	)
I-abstract	Abstract
I-abstract	This
I-abstract	paper
I-abstract	describes
I-abstract	an
I-abstract	environment
I-abstract	for
I-abstract	the
I-abstract	generation
I-abstract	of
I-abstract	non
I-abstract	-
I-abstract	deterministic
I-abstract	taggers
I-abstract	,
I-abstract	currently
I-abstract	used
I-abstract	for
I-abstract	the
I-abstract	development
I-abstract	of
I-abstract	a
I-abstract	Spanish
I-abstract	lexicon
I-abstract	.
I-abstract	In
I-abstract	relation
I-abstract	to
I-abstract	previous
I-abstract	approaches
I-abstract	,
I-abstract	our
I-abstract	system
I-abstract	includes
I-abstract	the
I-abstract	use
I-abstract	of
I-abstract	verification
I-abstract	tools
I-abstract	in
I-abstract	order
I-abstract	to
I-abstract	assure
I-abstract	the
I-abstract	robustness
I-abstract	of
I-abstract	the
I-abstract	generated
I-abstract	taggers
I-abstract	.
I-abstract	A
I-abstract	wide
I-abstract	variety
I-abstract	of
I-abstract	user
I-abstract	defined
I-abstract	criteria
I-abstract	can
I-abstract	be
I-abstract	applied
I-abstract	for
I-abstract	checking
I-abstract	the
I-abstract	exact
I-abstract	properties
I-abstract	of
I-abstract	the
I-abstract	system
I-abstract	.

# somedoc
I-title	Let's
I-title	browse
I-title	:
I-title	a
I-title	collaborative
I-title	browsing
I-title	agent
B-author	H.
I-author	Lieberman
B-author	N.
I-author	van Dyke
I-author	,
B-author	A.
I-author	Vivacqua
I-affiliation	Media
I-affiliation	Laboratory
I-affiliation	,
I-affiliation	Massachusetts
I-affiliation	Institute
I-affiliation	of
I-affiliation	Technology
I-address	,
I-address	Cambridge
I-address	,
I-address	MA
I-address	02139
I-address	,
I-address	USA
I-date	Received
I-date	1
I-date	June
I-date	1999
I-date	;
I-date	accepted
I-date	18
I-date	June
I-date	1999
I-abstract	Abstract
I-abstract	Web
I-abstract	browsing
I-abstract	,
I-abstract	like
I-abstract	most
I-abstract	of
I-abstract	today's
I-abstract	desktop
I-abstract	applications
I-abstract	,
I-abstract	is
I-abstract	usually
I-abstract	a
I-abstract	solitary
I-abstract	activity
I-abstract	.
I-abstract	Other
I-abstract	forms
I-abstract	of
I-abstract	media
I-abstract	,
I-abstract	such
I-abstract	as
I-abstract	watching
I-abstract	television
I-abstract	,
I-abstract	are
I-abstract	often
I-abstract	done
I-abstract	by
I-abstract	groups
I-abstract	of
I-abstract	people
I-abstract	,
I-abstract	such
I-abstract	as
I-abstract	families
I-abstract	or
I-abstract	friends
I-abstract	.
I-abstract	What
I-abstract	would
I-abstract	it
I-abstract	be
I-abstract	like
I-abstract	to
I-abstract	do
I-abstract	collaborative
I-abstract	Web
I-abstract	browsing
I-abstract	?
I-abstract	Could
I-abstract	the
I-abstract	computer
I-abstract	provide
I-abstract	assistance
I-abstract	to
I-abstract	group
I-abstract	browsing
I-abstract	by
I-abstract	trying
I-abstract	to
I-abstract	help
I-abstract	find
I-abstract	mutual
I-abstract	interests
I-abstract	among
I-abstract	the
I-abstract	participants
I-abstract	?
I-abstract	Let's
I-abstract	Browse
I-abstract	is
